Unnamed: 0,car_name,brand,model,vehicle_age,km_driven,seller_type,fuel_type,transmission_type,mileage,engine,max_power,seats,selling_price
16832,Hyundai Verna,Hyundai,Verna,3,42700,Individual,Diesel,Manual,22.0,1582,126.2,5,860000
18378,Honda Amaze,Honda,Amaze,6,120000,Individual,Diesel,Manual,25.8,1498,98.6,5,450000
1307,Tata Safari,Tata,Safari,7,50000,Individual,Diesel,Manual,14.0,2179,138.1,7,800000
6698,Maruti Baleno,Maruti,Baleno,3,11410,Dealer,Petrol,Manual,21.4,1197,83.1,5,725000
6217,Hyundai Creta,Hyundai,Creta,5,110000,Individual,Diesel,Automatic,17.01,1582,126.2,5,1050000
12740,Ford Endeavour,Ford,Endeavour,3,17000,Dealer,Diesel,Automatic,12.62,2198,158.0,7,2675000
9102,Maruti Ciaz,Maruti,Ciaz,4,34000,Dealer,Petrol,Manual,20.73,1373,91.1,5,795000
8365,Maruti Swift,Maruti,Swift,6,50000,Individual,Petrol,Manual,20.4,1197,81.8,5,420000
5138,Hyundai i20,Hyundai,i20,11,97845,Dealer,Diesel,Manual,23.0,1396,90.0,5,320000
196,Ford Figo,Ford,Figo,10,60000,Individual,Diesel,Manual,20.0,1399,68.0,5,300000
367,Land Rover Rover,Land Rover,Rover,3,13000,Dealer,Petrol,Automatic,12.19,1997,237.36,4,7000000
18875,Honda City,Honda,City,11,80000,Individual,Petrol,Automatic,16.8,1497,118.0,5,400000
10997,Mahindra XUV300,Mahindra,XUV300,2,10000,Individual,Diesel,Manual,20.0,1497,115.0,5,1100000
15391,Hyundai i10,Hyundai,i10,8,94952,Dealer,Petrol,Manual,20.36,1197,78.9,5,395000
16429,Hyundai Grand,Hyundai,Grand,5,29000,Dealer,Petrol,Manual,18.9,1197,82.0,5,525000
12472,Maruti Swift Dzire,Maruti,Swift Dzire,4,37001,Dealer,Petrol,Manual,21.21,1197,81.8,5,599000
8636,Toyota Fortuner,Toyota,Fortuner,10,181000,Dealer,Diesel,Manual,11.5,2982,171.0,7,1195000
5630,Jaguar XF,Jaguar,XF,8,79000,Dealer,Diesel,Automatic,14.74,2993,270.9,5,2500000
9525,Renault KWID,Renault,KWID,5,40000,Individual,Petrol,Manual,23.01,999,67.0,5,255000
309,Renault Duster,Renault,Duster,7,40000,Individual,Diesel,Manual,20.45,1461,83.8,5,500000
18758,Ford Ecosport,Ford,Ecosport,3,30000,Individual,Diesel,Manual,23.0,1498,98.96,5,765000
13687,Hyundai i20,Hyundai,i20,2,4800,Dealer,Petrol,Manual,18.6,1197,81.86,5,660000
9104,Maruti Ciaz,Maruti,Ciaz,6,15000,Individual,Petrol,Manual,20.73,1373,91.1,5,610000
16319,Mahindra KUV,Mahindra,KUV,5,25000,Individual,Petrol,Manual,18.15,1198,82.0,6,500000
18685,Volkswagen Polo,Volkswagen,Polo,10,63000,Dealer,Petrol,Manual,16.47,1198,73.9,5,250000
3918,Mahindra Bolero,Mahindra,Bolero,8,280000,Individual,Diesel,Manual,15.96,2523,63.0,9,500000
18735,Maruti Ciaz,Maruti,Ciaz,3,21052,Trustmark Dealer,Petrol,Automatic,19.12,1373,91.1,5,885000
13139,Hyundai Creta,Hyundai,Creta,3,21500,Dealer,Petrol,Automatic,13.0,1591,121.3,5,1245000
803,Honda City,Honda,City,7,55000,Dealer,Diesel,Manual,26.0,1498,98.6,5,549000
8693,Maruti Alto,Maruti,Alto,4,9021,Dealer,Petrol,Automatic,23.95,998,67.05,5,350000
3179,Maruti Alto,Maruti,Alto,4,6808,Dealer,Petrol,Manual,23.95,998,67.05,5,369000
3398,Hyundai Creta,Hyundai,Creta,4,35000,Individual,Diesel,Manual,19.67,1582,126.2,5,1125000
16617,Tata Safari,Tata,Safari,8,68192,Dealer,Diesel,Manual,14.1,2179,147.94,7,550000
16723,Skoda Rapid,Skoda,Rapid,9,79000,Dealer,Diesel,Manual,20.5,1598,103.5,5,460000
19231,Maruti Swift Dzire,Maruti,Swift Dzire,6,70000,Dealer,Diesel,Manual,28.4,1248,74.02,5,590000
13418,Hyundai Venue,Hyundai,Venue,2,31000,Dealer,Diesel,Manual,23.7,1396,88.7,5,1085000
12866,Maruti Swift,Maruti,Swift,6,30041,Dealer,Petrol,Manual,21.21,1197,81.8,5,390000
14995,Maruti Alto,Maruti,Alto,4,30000,Individual,Petrol,Manual,23.95,998,67.05,5,370000
15315,Maruti Ertiga,Maruti,Ertiga,9,67000,Dealer,Diesel,Manual,20.77,1248,88.76,7,585000
17067,Maruti Swift,Maruti,Swift,7,44651,Dealer,Petrol,Manual,16.1,1197,85.0,5,435000
5353,Ford Ecosport,Ford,Ecosport,6,69000,Dealer,Diesel,Manual,22.77,1498,98.59,5,599000
12414,Maruti Baleno,Maruti,Baleno,4,33528,Trustmark Dealer,Petrol,Manual,21.4,1197,83.1,5,540000
13498,Skoda Superb,Skoda,Superb,9,75000,Dealer,Diesel,Manual,17.2,1968,138.1,5,500000
4936,Renault Duster,Renault,Duster,6,70000,Dealer,Diesel,Manual,19.64,1461,108.45,5,775000
12098,Hyundai Verna,Hyundai,Verna,12,55000,Dealer,Petrol,Manual,13.9,1599,103.2,5,235000
13808,Ford Ecosport,Ford,Ecosport,2,17000,Dealer,Diesel,Manual,22.77,1498,98.59,5,925000
3582,Maruti Ertiga,Maruti,Ertiga,3,49000,Dealer,CNG,Manual,17.5,1373,80.46,7,819000
16125,Honda City,Honda,City,8,57000,Dealer,Petrol,Manual,17.0,1497,118.0,5,590000
18651,Honda Amaze,Honda,Amaze,3,60000,Individual,Diesel,Manual,25.8,1498,98.6,5,667000
19187,Maruti Celerio,Maruti,Celerio,5,29330,Dealer,Petrol,Automatic,23.1,998,67.04,5,451000
17592,Hyundai Verna,Hyundai,Verna,10,48000,Individual,Diesel,Manual,16.2,1493,110.0,5,325000
9499,Toyota Fortuner,Toyota,Fortuner,6,60000,Individual,Diesel,Manual,13.0,2982,168.5,7,1600000
15655,Hyundai i10,Hyundai,i10,7,63000,Dealer,Petrol,Manual,20.36,1197,78.9,5,295000
16834,Maruti Ertiga,Maruti,Ertiga,7,35000,Individual,Petrol,Manual,17.5,1373,91.1,7,585000
16581,Maruti Ciaz,Maruti,Ciaz,4,26000,Dealer,Petrol,Manual,20.73,1373,91.1,5,740000
14291,Maruti Vitara,Maruti,Vitara,5,61003,Dealer,Diesel,Manual,24.3,1248,88.5,5,750000
18013,Volkswagen Polo,Volkswagen,Polo,5,32555,Dealer,Petrol,Automatic,17.21,1197,103.5,5,699000
12525,Maruti Eeco,Maruti,Eeco,2,17000,Dealer,Petrol,Manual,15.37,1196,73.0,7,390000
2226,Maruti Wagon R,Maruti,Wagon R,12,59000,Dealer,Petrol,Manual,18.9,1061,67.0,5,165000
9464,Mahindra Bolero,Mahindra,Bolero,4,59170,Dealer,Diesel,Manual,16.5,1493,70.0,7,595000
14000,Mahindra XUV500,Mahindra,XUV500,8,61845,Dealer,Diesel,Manual,15.1,2179,140.0,7,575000
5401,Maruti Swift,Maruti,Swift,11,85520,Dealer,Petrol,Manual,22.0,1197,81.8,5,280000
16166,Ford Ecosport,Ford,Ecosport,2,14000,Dealer,Diesel,Manual,23.0,1498,98.96,5,1245000
3156,Audi A6,Audi,A6,7,50000,Dealer,Diesel,Automatic,17.68,1968,174.33,5,1799000
13691,Honda Amaze,Honda,Amaze,2,14000,Dealer,Petrol,Automatic,19.0,1199,88.76,5,760000
19514,Honda City,Honda,City,10,28147,Dealer,Petrol,Manual,17.0,1497,118.0,5,500000
4741,BMW 6,BMW,6,8,30000,Dealer,Diesel,Automatic,9.52,2993,313.0,4,4100000
17586,Hyundai Creta,Hyundai,Creta,5,48000,Dealer,Diesel,Automatic,17.01,1582,126.2,5,1175000
2314,Hyundai i20,Hyundai,i20,11,77000,Dealer,Petrol,Manual,17.0,1197,80.0,5,300000
907,Maruti Swift,Maruti,Swift,6,90000,Individual,Diesel,Manual,25.2,1248,74.0,5,520000
14271,Toyota Innova,Toyota,Innova,4,61000,Dealer,Diesel,Automatic,11.36,2755,171.5,7,1450000
18000,Honda City,Honda,City,4,54000,Dealer,Petrol,Automatic,18.0,1497,117.3,5,940000
6579,Honda City,Honda,City,7,65000,Dealer,Diesel,Manual,26.0,1498,98.6,5,550000
17035,Maruti Ertiga,Maruti,Ertiga,6,70000,Individual,Diesel,Manual,20.77,1248,88.76,7,780000
6942,Maruti Alto,Maruti,Alto,11,78000,Dealer,Petrol,Manual,20.92,998,67.1,5,245000
95,Maruti Swift,Maruti,Swift,10,160000,Individual,Diesel,Manual,17.8,1248,75.0,5,225000
10054,Honda City,Honda,City,8,7979,Dealer,Petrol,Manual,16.8,1497,116.4,5,525000
16021,Maruti Celerio,Maruti,Celerio,6,10000,Individual,Petrol,Automatic,23.1,998,67.04,5,410000
18881,Maruti Celerio,Maruti,Celerio,7,39800,Dealer,Petrol,Automatic,23.1,998,67.04,5,375000
6476,Volkswagen Vento,Volkswagen,Vento,6,49728,Dealer,Diesel,Manual,20.34,1498,103.2,5,625000
8628,Maruti Baleno,Maruti,Baleno,3,50000,Individual,Diesel,Manual,27.39,1248,74.0,5,660000
12044,Toyota Innova,Toyota,Innova,5,58000,Dealer,Diesel,Automatic,11.36,2755,171.5,7,1775000
13732,Renault Duster,Renault,Duster,8,57000,Dealer,Diesel,Manual,20.45,1461,83.8,5,425000
1448,Hyundai Santro,Hyundai,Santro,2,10000,Individual,Petrol,Manual,20.3,1086,68.0,5,500000
1597,Maruti Swift Dzire,Maruti,Swift Dzire,8,48987,Trustmark Dealer,Petrol,Manual,19.1,1197,85.8,5,370000
16099,Ford Figo,Ford,Figo,8,45000,Dealer,Diesel,Manual,20.0,1399,68.1,5,375000
18462,Tata Tiago,Tata,Tiago,2,16000,Individual,Petrol,Manual,23.84,1199,84.0,5,539000
2999,Maruti Wagon R,Maruti,Wagon R,8,40000,Individual,Petrol,Manual,18.9,998,67.1,5,320000
14648,Maruti Ertiga,Maruti,Ertiga,5,58000,Dealer,Diesel,Manual,25.47,1248,88.5,7,665000
8425,Hyundai i20,Hyundai,i20,5,25000,Dealer,Petrol,Manual,18.6,1197,81.83,5,585000
15473,Toyota Innova,Toyota,Innova,4,29244,Dealer,Diesel,Automatic,11.36,2755,171.5,7,1765000
8648,Honda Amaze,Honda,Amaze,2,23950,Individual,Diesel,Automatic,23.8,1498,78.9,5,780000
12516,Mercedes-Benz E-Class,Mercedes-Benz,E-Class,3,22000,Dealer,Diesel,Automatic,10.0,2148,170.0,5,4450000
15343,Hyundai Verna,Hyundai,Verna,9,42981,Dealer,Diesel,Automatic,22.32,1582,126.32,5,495000
15130,Hyundai i10,Hyundai,i10,12,95721,Dealer,Petrol,Manual,20.36,1197,78.9,5,300000
5535,Maruti Vitara,Maruti,Vitara,5,54566,Dealer,Diesel,Manual,24.3,1248,88.5,5,789000
1725,Hyundai Tucson,Hyundai,Tucson,4,52600,Dealer,Diesel,Automatic,16.38,1995,183.0,5,1790000
19520,Volkswagen Vento,Volkswagen,Vento,6,45000,Dealer,Petrol,Automatic,16.93,1197,103.2,5,655000
17597,Maruti Swift Dzire,Maruti,Swift Dzire,10,85000,Dealer,Diesel,Manual,19.3,1248,73.9,5,340000
18717,Volkswagen Polo,Volkswagen,Polo,7,78000,Dealer,Diesel,Manual,20.14,1498,88.8,5,450000
11095,Maruti Alto,Maruti,Alto,4,20000,Individual,Petrol,Manual,23.95,998,67.05,5,350000
8492,Maruti Swift Dzire,Maruti,Swift Dzire,9,120000,Individual,Diesel,Manual,23.4,1248,74.0,5,325000
1416,Renault KWID,Renault,KWID,3,20000,Individual,Petrol,Manual,23.01,999,67.0,5,367000
13778,Hyundai Santro,Hyundai,Santro,8,55000,Dealer,Petrol,Manual,17.92,1086,62.1,5,225000
11782,Honda City,Honda,City,5,61225,Dealer,Diesel,Manual,26.0,1498,98.6,5,590000
11378,Ford Figo,Ford,Figo,5,35000,Dealer,Petrol,Manual,18.16,1196,86.8,5,500000
12479,Mahindra XUV500,Mahindra,XUV500,4,34000,Dealer,Diesel,Automatic,16.0,1997,140.0,7,1175000
9374,Honda City,Honda,City,7,30000,Individual,Petrol,Manual,17.4,1497,117.3,5,625000
9757,Skoda Rapid,Skoda,Rapid,8,71000,Dealer,Diesel,Manual,20.5,1598,103.5,5,270000
1271,Volkswagen Polo,Volkswagen,Polo,6,60000,Individual,Petrol,Manual,16.47,1198,74.0,5,350000
13570,Toyota Innova,Toyota,Innova,6,85000,Dealer,Diesel,Manual,12.99,2494,100.6,7,1049000
3627,Volkswagen Vento,Volkswagen,Vento,10,76000,Dealer,Diesel,Manual,20.54,1598,103.6,5,310000
14845,Renault Duster,Renault,Duster,6,59000,Dealer,Diesel,Manual,19.87,1461,83.8,5,665000
11394,Maruti Swift Dzire,Maruti,Swift Dzire,3,15000,Individual,Petrol,Automatic,21.21,1197,81.8,5,680000
801,Maruti Ertiga,Maruti,Ertiga,9,65000,Dealer,Diesel,Manual,20.77,1248,88.76,7,430000
1605,Volkswagen Vento,Volkswagen,Vento,7,42000,Dealer,Petrol,Automatic,16.93,1197,103.6,5,575000
4051,Maruti Ertiga,Maruti,Ertiga,4,73338,Dealer,CNG,Manual,17.5,1373,80.46,7,800000
622,Ford Ecosport,Ford,Ecosport,8,80000,Dealer,Diesel,Manual,22.7,1498,89.84,5,475000
12524,Honda Civic,Honda,Civic,11,45000,Dealer,Petrol,Manual,14.8,1799,130.2,5,310000
12375,Maruti Wagon R,Maruti,Wagon R,7,64000,Dealer,Petrol,Manual,18.9,998,67.1,5,265000
3862,Honda City,Honda,City,11,92000,Dealer,Petrol,Manual,17.0,1497,118.0,5,300000
6358,Maruti Alto,Maruti,Alto,5,25000,Dealer,Petrol,Automatic,23.95,998,67.05,5,415000
17097,Maruti Swift Dzire,Maruti,Swift Dzire,6,72000,Dealer,Diesel,Manual,19.3,1248,73.9,5,475000
8938,Volkswagen Polo,Volkswagen,Polo,6,47000,Individual,Diesel,Manual,20.14,1498,88.8,5,450000
4174,Maruti Alto,Maruti,Alto,12,22000,Individual,Petrol,Manual,19.7,796,46.3,5,140000
9240,Hyundai Grand,Hyundai,Grand,3,48000,Dealer,Diesel,Manual,24.0,1186,73.97,5,625000
4700,Maruti Swift,Maruti,Swift,6,50000,Individual,Petrol,Manual,20.4,1197,83.11,5,425000
8519,Maruti Alto,Maruti,Alto,6,85000,Individual,Petrol,Manual,22.74,796,47.3,5,276000
8685,Volkswagen Polo,Volkswagen,Polo,5,60000,Individual,Diesel,Manual,20.14,1498,88.0,5,750000
15645,Mercedes-Benz GL-Class,Mercedes-Benz,GL-Class,7,50000,Dealer,Diesel,Automatic,11.3,2987,254.8,7,3650000
19031,Renault KWID,Renault,KWID,5,23500,Dealer,Petrol,Manual,25.17,799,53.3,5,375000
1690,Tata Tiago,Tata,Tiago,4,37000,Dealer,Petrol,Manual,23.84,1199,84.0,5,395000
4112,Volkswagen Vento,Volkswagen,Vento,6,37782,Dealer,Petrol,Automatic,16.93,1197,103.2,5,555000
1382,Maruti Swift Dzire,Maruti,Swift Dzire,6,80000,Individual,Diesel,Manual,26.59,1248,74.0,5,480000
6109,Honda City,Honda,City,6,80000,Dealer,Diesel,Manual,26.0,1498,98.6,5,675000
16546,Maruti Swift Dzire,Maruti,Swift Dzire,13,115000,Individual,Diesel,Manual,19.3,1248,73.9,5,350000
13770,Audi A6,Audi,A6,10,55000,Dealer,Petrol,Automatic,10.4,2773,201.0,5,1340000
12614,Renault Duster,Renault,Duster,8,58000,Dealer,Diesel,Manual,19.01,1461,108.45,5,415000
7332,Ford Ecosport,Ford,Ecosport,5,72000,Dealer,Diesel,Manual,21.7,1498,98.96,5,690000
13528,Toyota Fortuner,Toyota,Fortuner,7,143000,Individual,Diesel,Manual,13.0,2982,168.5,7,1300000
17894,Maruti Swift Dzire,Maruti,Swift Dzire,7,40000,Individual,Diesel,Manual,23.4,1248,74.0,5,550000
5859,Maruti Swift,Maruti,Swift,6,101000,Dealer,Diesel,Manual,28.4,1248,74.0,5,565000
3936,Tata Tigor,Tata,Tigor,3,9500,Dealer,Petrol,Automatic,20.3,1199,84.0,5,575000
15432,Maruti Ertiga,Maruti,Ertiga,2,15000,Dealer,Petrol,Manual,19.01,1462,103.26,7,1045000
18456,Honda City,Honda,City,5,80634,Dealer,Petrol,Automatic,18.0,1497,117.3,5,770000
8762,Mahindra XUV500,Mahindra,XUV500,3,35000,Dealer,Diesel,Manual,15.1,2179,152.87,7,1650000
1669,Honda City,Honda,City,7,59250,Dealer,Petrol,Manual,17.4,1497,117.3,5,575000
9316,Maruti Wagon R,Maruti,Wagon R,5,63554,Dealer,Petrol,Manual,20.51,998,67.04,5,350000
8038,Hyundai Grand,Hyundai,Grand,6,63471,Dealer,Diesel,Manual,24.0,1120,70.0,5,508000
17124,Hyundai Creta,Hyundai,Creta,6,69000,Dealer,Diesel,Automatic,17.01,1582,126.2,5,900000
17357,Mahindra KUV100,Mahindra,KUV100,3,15000,Individual,Diesel,Manual,25.32,1198,77.0,6,500000
6972,Mahindra XUV500,Mahindra,XUV500,5,56000,Dealer,Diesel,Automatic,16.0,2179,140.0,7,1275000
6712,Hyundai i10,Hyundai,i10,9,90000,Individual,Petrol,Manual,19.81,1086,68.05,5,250000
12311,Maruti Wagon R,Maruti,Wagon R,4,33200,Dealer,CNG,Manual,26.2,998,58.2,5,350000
12836,Hyundai i20,Hyundai,i20,3,36984,Dealer,Petrol,Manual,18.6,1197,81.83,5,370000
2307,Jaguar XF,Jaguar,XF,6,28000,Dealer,Diesel,Automatic,16.36,2179,187.7,5,2400000
15410,Maruti Alto,Maruti,Alto,4,46871,Dealer,Petrol,Manual,24.7,796,47.3,5,279000
12389,Maruti Wagon R,Maruti,Wagon R,4,47000,Individual,Petrol,Automatic,20.51,998,67.0,5,390000
6596,Mahindra Scorpio,Mahindra,Scorpio,4,50000,Individual,Diesel,Manual,15.4,1997,120.0,9,810000
10562,Volkswagen Polo,Volkswagen,Polo,7,59000,Dealer,Diesel,Manual,20.14,1498,88.8,5,495000
6409,Maruti Wagon R,Maruti,Wagon R,5,48000,Dealer,Petrol,Manual,18.9,998,67.1,5,425000
8242,Maruti Alto,Maruti,Alto,3,30000,Individual,Petrol,Manual,23.95,998,67.05,5,350000
11101,Hyundai Grand,Hyundai,Grand,5,60000,Individual,Petrol,Manual,18.9,1197,82.0,5,360000
10400,Maruti Ciaz,Maruti,Ciaz,5,36889,Dealer,Petrol,Manual,20.73,1373,91.1,5,530000
3010,Honda City,Honda,City,8,61000,Dealer,Petrol,Manual,17.0,1497,118.0,5,425000
18349,Hyundai Grand,Hyundai,Grand,7,65000,Dealer,Petrol,Automatic,18.9,1197,81.86,5,485000
4660,Honda City,Honda,City,7,70000,Individual,Diesel,Manual,26.0,1498,98.6,5,600000
9011,Hyundai i10,Hyundai,i10,9,60000,Individual,Petrol,Manual,20.36,1197,78.9,5,300000
14430,Maruti Ertiga,Maruti,Ertiga,3,13315,Dealer,Petrol,Manual,19.01,1462,103.26,7,725000
1654,Maruti Swift Dzire,Maruti,Swift Dzire,4,107000,Individual,Diesel,Manual,28.4,1248,74.02,5,490000
17856,Tata Tiago,Tata,Tiago,4,15000,Individual,Petrol,Manual,23.84,1199,84.0,5,425000
5632,Hyundai Santro,Hyundai,Santro,11,88290,Dealer,Petrol,Manual,17.92,1086,62.1,5,262000
14737,Maruti Ertiga,Maruti,Ertiga,8,61034,Dealer,Diesel,Manual,20.77,1248,88.8,7,735000
2742,Hyundai Creta,Hyundai,Creta,3,65411,Dealer,Diesel,Manual,19.67,1582,126.2,5,1360000
8657,Renault Duster,Renault,Duster,7,75000,Dealer,Diesel,Manual,20.45,1461,83.8,5,565000
13777,Ford Ecosport,Ford,Ecosport,3,33000,Dealer,Diesel,Manual,21.7,1498,98.96,5,950000
15481,Honda Amaze,Honda,Amaze,3,10000,Dealer,Petrol,Automatic,19.0,1199,88.76,5,755000
19198,Hyundai Verna,Hyundai,Verna,3,28000,Individual,Diesel,Manual,22.0,1582,126.2,5,1250000
12639,Maruti Ciaz,Maruti,Ciaz,6,84000,Dealer,Diesel,Manual,26.21,1248,88.5,5,550000
19057,Honda Civic,Honda,Civic,12,79000,Dealer,Petrol,Manual,13.5,1799,130.0,5,275000
16646,Maruti Baleno,Maruti,Baleno,4,65000,Individual,Petrol,Manual,21.4,1197,83.1,5,520000
17561,Honda City,Honda,City,10,58000,Dealer,Petrol,Manual,17.0,1497,118.0,5,455000
8796,Maruti Dzire VXI,Maruti,Dzire VXI,12,91200,Dealer,Petrol,Manual,23.26,1197,88.5,5,280000
12654,Toyota Innova,Toyota,Innova,4,63000,Dealer,Diesel,Manual,13.68,2393,147.8,7,1650000
16763,BMW X5,BMW,X5,7,60000,Dealer,Diesel,Automatic,15.97,2993,258.0,5,3350000
13664,Maruti Swift,Maruti,Swift,3,69785,Dealer,Petrol,Automatic,22.0,1197,81.8,5,590000
15014,Maruti Alto,Maruti,Alto,6,77000,Individual,Petrol,Manual,23.95,998,67.05,5,245000
11007,Hyundai Verna,Hyundai,Verna,7,45000,Dealer,Petrol,Manual,17.43,1396,105.5,5,450000
9145,Ford Freestyle,Ford,Freestyle,3,63001,Dealer,Diesel,Manual,23.8,1499,98.97,5,600000
1237,Mahindra XUV500,Mahindra,XUV500,3,40000,Individual,Diesel,Manual,16.0,2179,140.0,7,1321000
7682,BMW 3,BMW,3,12,81297,Dealer,Diesel,Automatic,16.07,1995,181.0,5,1000000
6199,Toyota Innova,Toyota,Innova,10,76325,Dealer,Diesel,Manual,12.8,2494,102.0,7,560000
180,Kia Seltos,Kia,Seltos,1,8000,Dealer,Petrol,Manual,16.8,1497,113.4,5,1275000
15984,Jaguar XF,Jaguar,XF,7,43000,Dealer,Diesel,Automatic,16.36,2179,187.7,5,2075000
15279,Honda Amaze,Honda,Amaze,2,20000,Dealer,Petrol,Manual,19.5,1199,88.76,5,825000
17680,Hyundai Creta,Hyundai,Creta,5,50000,Individual,Diesel,Manual,19.67,1582,126.2,5,1000000
11459,BMW 3,BMW,3,6,39000,Dealer,Diesel,Automatic,19.59,1995,184.0,5,1890000
8855,Ford Ecosport,Ford,Ecosport,3,53000,Individual,Diesel,Manual,23.0,1498,98.96,5,1100000
8358,Jaguar XF,Jaguar,XF,8,25000,Dealer,Diesel,Automatic,16.36,2179,187.7,5,2650000
6641,Maruti Ertiga,Maruti,Ertiga,9,110000,Individual,Diesel,Manual,20.77,1248,88.8,7,600000
14440,Maruti Wagon R,Maruti,Wagon R,8,51916,Trustmark Dealer,CNG,Manual,32.52,998,58.33,5,295000
12828,Hyundai Verna,Hyundai,Verna,9,38000,Dealer,Petrol,Manual,17.1,1591,121.3,5,440000
5616,Renault KWID,Renault,KWID,5,15814,Dealer,Petrol,Manual,25.17,799,53.3,5,340000
16337,Hyundai Tucson,Hyundai,Tucson,4,44000,Individual,Diesel,Manual,18.42,1995,182.46,5,1500000
526,Mercedes-Benz E-Class,Mercedes-Benz,E-Class,10,98000,Dealer,Diesel,Automatic,14.21,2143,203.0,5,700000
10541,Hyundai i20,Hyundai,i20,9,70000,Dealer,Diesel,Manual,21.9,1396,90.0,5,330000
11822,Honda Civic,Honda,Civic,12,62000,Dealer,Petrol,Manual,13.5,1799,130.0,5,235000
16357,Hyundai i10,Hyundai,i10,11,60000,Individual,Petrol,Manual,20.36,1197,78.9,5,275000
13511,Mercedes-Benz C-Class,Mercedes-Benz,C-Class,6,38000,Dealer,Diesel,Automatic,19.27,2143,170.0,5,2399000
13668,Hyundai Grand,Hyundai,Grand,6,35000,Individual,Petrol,Manual,18.9,1197,82.0,5,390000
16886,Maruti Swift Dzire,Maruti,Swift Dzire,8,86300,Individual,Petrol,Manual,19.1,1197,85.8,5,440000
13485,Honda Civic,Honda,Civic,15,70000,Individual,Petrol,Automatic,12.9,1799,130.0,5,200000
11750,Hyundai Venue,Hyundai,Venue,2,12000,Dealer,Diesel,Manual,23.7,1396,88.7,5,1099000
10572,Maruti Alto,Maruti,Alto,2,8000,Dealer,Petrol,Manual,22.05,796,47.3,5,335000
14009,Maruti Wagon R,Maruti,Wagon R,4,36954,Dealer,CNG,Manual,26.6,998,58.16,5,350000
14676,Maruti Swift,Maruti,Swift,5,76508,Trustmark Dealer,Petrol,Manual,20.4,1197,83.11,5,399000
14243,Toyota Innova,Toyota,Innova,3,38000,Dealer,Diesel,Manual,13.68,2393,147.8,8,1497000
14667,Maruti Vitara,Maruti,Vitara,5,120000,Individual,Diesel,Manual,24.3,1248,88.5,5,700000
5581,Hyundai Creta,Hyundai,Creta,3,90000,Individual,Diesel,Manual,22.1,1396,88.7,5,950000
6654,Maruti Swift Dzire,Maruti,Swift Dzire,7,90000,Individual,Diesel,Manual,23.4,1248,74.0,5,450000
15,Renault Duster,Renault,Duster,5,50000,Individual,Diesel,Manual,19.64,1461,108.45,5,750000
6039,Skoda Rapid,Skoda,Rapid,4,10000,Dealer,Petrol,Automatic,14.3,1598,103.52,5,1120000
1516,Tata Tiago,Tata,Tiago,3,68000,Individual,Diesel,Manual,27.28,1047,69.0,5,381000
12954,Maruti Swift,Maruti,Swift,8,73000,Individual,Diesel,Manual,22.9,1248,74.0,5,350000
13610,Honda City,Honda,City,7,46000,Dealer,Diesel,Manual,26.0,1498,98.6,5,469000
3640,Honda WR-V,Honda,WR-V,4,60000,Individual,Diesel,Manual,25.5,1498,98.6,5,775000
8279,Honda City,Honda,City,13,60000,Individual,Petrol,Manual,17.0,1497,118.0,5,360000
15295,Honda City,Honda,City,5,49000,Dealer,Petrol,Manual,17.8,1497,117.3,5,645000
7965,Toyota Innova,Toyota,Innova,3,60000,Dealer,Diesel,Manual,13.68,2393,147.8,7,1950000
11846,Hyundai i20,Hyundai,i20,4,80000,Individual,Diesel,Manual,22.54,1396,88.73,5,625000
15271,Maruti Swift Dzire,Maruti,Swift Dzire,4,58000,Dealer,Petrol,Manual,20.85,1197,83.14,5,725000
3795,Hyundai Verna,Hyundai,Verna,7,24835,Trustmark Dealer,Petrol,Manual,17.43,1396,105.5,5,575000
11774,Maruti Swift Dzire,Maruti,Swift Dzire,6,75251,Dealer,Diesel,Manual,23.4,1248,74.0,5,490000
14077,Honda City,Honda,City,7,55000,Dealer,Diesel,Manual,26.0,1498,98.6,5,635000
9095,Honda Amaze,Honda,Amaze,5,41200,Dealer,Petrol,Manual,18.6,1199,88.76,5,349000
14234,Maruti Alto,Maruti,Alto,6,45000,Dealer,Petrol,Manual,23.95,998,67.05,5,320000
8952,Maruti Swift Dzire,Maruti,Swift Dzire,9,60000,Dealer,Diesel,Manual,19.3,1248,73.9,5,370000
14634,Toyota Innova,Toyota,Innova,5,35000,Dealer,Petrol,Manual,11.25,2694,163.7,7,1575000
16746,Hyundai Verna,Hyundai,Verna,7,90000,Individual,Diesel,Manual,22.32,1582,126.32,5,590000
14929,Maruti Swift Dzire,Maruti,Swift Dzire,9,70000,Individual,Diesel,Manual,19.3,1248,73.9,5,505000
11489,Ford Figo,Ford,Figo,9,62230,Dealer,Diesel,Manual,20.0,1399,68.05,5,325000
15957,Honda City,Honda,City,9,60000,Individual,Petrol,Automatic,16.8,1497,116.4,5,425000
1855,Mercedes-Benz C-Class,Mercedes-Benz,C-Class,8,39000,Dealer,Diesel,Automatic,14.84,2143,170.0,5,1375000
19048,Hyundai Verna,Hyundai,Verna,9,70000,Individual,Diesel,Manual,22.32,1582,126.32,5,600000
3652,Renault KWID,Renault,KWID,3,10000,Individual,Petrol,Manual,23.01,999,67.0,5,375000
15444,Skoda Rapid,Skoda,Rapid,3,39000,Dealer,Diesel,Manual,21.14,1498,103.52,5,835000
11716,Maruti Swift,Maruti,Swift,7,50000,Dealer,Diesel,Manual,22.9,1248,74.0,5,500000
